City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
299,Palu,ID,2020-01-05 14:23:10,-0.9,119.87,67.89,99,100,2.75
300,Ajdabiya,LY,2020-01-05 14:23:11,30.75,20.22,60.17,61,57,20.24
301,Hirara,JP,2020-01-05 14:23:11,24.8,125.28,69.24,74,52,20.47
302,Nantucket,US,2020-01-05 14:19:00,41.28,-70.1,37.99,69,75,21.92
303,Tabory,PL,2020-01-05 14:23:11,53.89,19.53,36.0,72,8,6.76
304,Charters Towers,AU,2020-01-05 14:23:12,-20.07,146.27,72.3,88,0,10.76
305,Aanekoski,FI,2020-01-05 14:23:12,62.6,25.73,19.99,79,33,5.82
306,Portel,BR,2020-01-05 14:23:12,-1.94,-50.82,80.78,92,98,3.83
307,Mayo,CA,2020-01-05 14:23:12,63.59,-135.9,-23.8,67,5,8.05
308,Bilibino,RU,2020-01-05 14:23:12,68.06,166.44,-8.32,62,0,2.37
309,Ostrovnoy,RU,2020-01-05 14:23:13,68.05,39.51,15.87,89,78,22.93
310,Bethel,US,2020-01-05 14:23:11,60.79,-161.76,-14.8,75,1,4.7
311,Worland,US,2020-01-05 14:23:13,44.02,-107.96,23.0,62,40,6.93
312,Nicoya,CR,2020-01-05 14:23:13,10.15,-85.45,84.2,54,20,26.4
313,Clyde River,CA,2020-01-05 14:23:13,70.47,-68.59,-34.6,65,20,4.7
314,Sitka,US,2020-01-05 14:23:14,37.17,-99.65,39.0,63,0,7.0
315,Isla Mujeres,MX,2020-01-05 14:20:02,21.23,-86.73,73.4,78,75,5.82
316,Vardo,US,2020-01-05 14:23:14,39.62,-77.74,37.99,55,90,12.75
317,Dunmore Town,BS,2020-01-05 14:23:14,25.5,-76.65,70.65,69,87,24.47
318,Sai Buri,TH,2020-01-05 14:23:15,6.7,101.62,71.31,95,9,2.91
319,Seymchan,RU,2020-01-05 14:23:15,62.93,152.39,-14.33,100,64,1.68
320,Solnechnyy,RU,2020-01-05 14:23:15,50.72,136.64,-4.16,81,0,2.39
321,Lelystad,NL,2020-01-05 14:22:40,52.52,5.48,46.99,81,75,11.41
322,Irtyshskiy,RU,2020-01-05 14:22:04,58.33,68.13,19.8,96,98,8.41
323,Komsomolskiy,RU,2020-01-05 14:23:16,67.55,63.78,16.47,91,100,19.01
324,Namtsy,RU,2020-01-05 14:23:16,62.72,129.66,-27.4,74,98,2.24
325,Kavieng,PG,2020-01-05 14:23:16,-2.57,150.8,84.42,74,42,10.36
326,Vallenar,CL,2020-01-05 14:23:16,-28.58,-70.76,69.93,51,71,5.12
327,Garden City,US,2020-01-05 14:23:17,43.62,-116.24,34.0,64,90,3.36
328,Mithi,PK,2020-01-05 14:23:17,24.74,69.8,68.23,41,0,4.07
329,Burgeo,CA,2020-01-05 14:23:17,47.61,-57.61,30.79,89,100,15.35
330,Ulladulla,AU,2020-01-05 14:23:17,-35.36,150.48,61.0,100,90,5.82
331,Bajil,ES,2020-01-05 14:23:18,38.23,-2.07,51.96,48,0,3.22
332,Burkburnett,US,2020-01-05 14:23:18,34.1,-98.57,45.0,56,1,12.75
333,Jalu,LY,2020-01-05 14:23:18,29.03,21.55,61.25,49,100,14.54
334,San Patricio,PY,2020-01-05 14:23:18,-26.98,-56.83,94.68,30,1,4.21
335,Xining,CN,2020-01-05 14:23:18,36.62,101.77,20.23,56,100,5.26
336,Alice Springs,AU,2020-01-05 14:23:19,-23.7,133.88,71.6,60,40,8.05
337,Lyubymivka,UA,2020-01-05 14:23:19,46.81,33.57,37.8,94,100,4.81
338,Sosva,RU,2020-01-05 14:23:20,59.17,61.86,23.72,88,98,7.25
339,Khingansk,RU,2020-01-05 14:23:20,49.12,131.18,-8.86,99,79,2.95
340,Marathon,CA,2020-01-05 14:23:20,48.72,-86.38,12.2,92,90,8.05
341,Rurrenabaque,BO,2020-01-05 14:23:20,-14.44,-67.53,84.2,83,75,4.7
342,Cidreira,BR,2020-01-05 14:23:21,-30.17,-50.22,73.29,82,0,14.5
343,Along,IN,2020-01-05 14:23:21,28.17,94.8,48.54,99,92,2.89
344,Kandiari,PK,2020-01-05 14:23:21,26.92,68.52,62.96,33,23,14.92
345,Mnogovershinnyy,RU,2020-01-05 14:23:21,53.94,139.92,8.83,92,100,8.81
346,Vila Do Maio,CV,2020-01-05 14:23:22,15.13,-23.22,78.8,47,0,19.46
347,Osmena,PH,2020-01-05 14:23:22,12.17,124.59,78.53,85,93,14.97
348,Pringsewu,ID,2020-01-05 14:23:22,-5.36,104.98,73.89,95,91,2.3
349,Kahului,US,2020-01-05 14:23:23,20.89,-156.47,73.4,78,1,11.41
350,Villacarrillo,ES,2020-01-05 14:23:23,38.12,-3.08,55.0,61,0,3.36
351,Ottawa,CA,2020-01-05 14:19:37,45.42,-75.69,21.0,73,75,13.87
352,Kon Tum,VN,2020-01-05 14:23:22,14.36,108.0,57.24,96,7,3.15
353,Surt,LY,2020-01-05 14:23:24,31.21,16.59,59.23,55,67,15.77
354,Van,TR,2020-01-05 14:23:24,38.51,43.37,30.2,68,40,4.7
355,Japura,ID,2020-01-05 14:23:24,-0.42,102.29,75.25,88,39,2.17
356,Sao Gabriel Da Cachoeira,BR,2020-01-05 14:23:24,-0.13,-67.09,82.4,88,20,3.36
357,Satun,TH,2020-01-05 14:21:54,6.62,100.07,84.2,66,20,4.7
358,Flinders,AU,2020-01-05 14:23:25,-34.58,150.85,68.0,100,90,5.82
359,Galveston,US,2020-01-05 14:23:25,40.58,-86.19,28.4,100,90,11.41
360,Quthing,LS,2020-01-05 14:23:25,-30.4,27.7,87.89,18,88,13.71
361,Camara De Lobos,PT,2020-01-05 14:23:25,32.63,-16.97,66.2,68,40,11.41
362,Weyburn,CA,2020-01-05 14:23:26,49.67,-103.85,21.0,75,0,14.0
363,Calbuco,CL,2020-01-05 14:23:26,-41.77,-73.13,55.4,82,90,13.87
364,Omboue,GA,2020-01-05 14:23:26,-1.57,9.26,85.23,72,97,6.96
365,Serenje,ZM,2020-01-05 14:23:26,-13.23,30.22,70.32,88,100,6.71
366,Daru,PG,2020-01-05 14:23:26,-9.07,143.21,77.97,84,99,3.6
367,Lere,TD,2020-01-05 14:23:27,9.66,14.23,91.02,13,0,5.75
368,Kyabe,TD,2020-01-05 14:23:27,9.45,18.94,95.0,13,0,4.94
369,Deputatskiy,RU,2020-01-05 14:23:27,69.3,139.9,-15.95,84,78,2.48
370,Tanout,NE,2020-01-05 14:23:27,14.97,8.88,74.82,13,0,16.17
371,La Palma,CO,2020-01-05 14:23:28,5.36,-74.39,73.85,88,100,3.18
372,Hofn,IS,2020-01-05 14:23:28,64.25,-15.21,39.2,80,20,25.28
373,Port-Gentil,GA,2020-01-05 14:23:29,-0.72,8.78,86.0,74,20,14.99
374,Taybad,IR,2020-01-05 14:23:29,34.74,60.78,47.71,68,0,1.99
375,Araouane,ML,2020-01-05 14:23:29,18.9,-3.53,74.71,13,0,10.42
376,Visnes,NO,2020-01-05 14:23:29,59.36,5.22,46.4,93,75,19.46
377,Cockburn Town,TC,2020-01-05 14:23:30,21.46,-71.14,76.93,65,0,4.16
378,Diego De Almagro,CL,2020-01-05 14:23:30,-26.39,-70.05,75.72,27,0,10.13
379,Tura,RU,2020-01-05 14:23:30,64.27,100.22,8.58,91,100,8.19
380,Kanye,BW,2020-01-05 14:23:30,-24.98,25.34,92.86,21,66,4.16
381,Dombas,NO,2020-01-05 14:23:31,62.07,9.12,16.25,95,100,1.68
382,Moose Factory,CA,2020-01-05 14:23:31,51.26,-80.61,-0.4,84,90,5.82
383,Nuuk,GL,2020-01-05 14:23:31,64.17,-51.74,19.4,92,90,8.05
384,Bam,IR,2020-01-05 14:23:31,29.11,58.36,56.73,78,98,7.78
385,Borba,BR,2020-01-05 14:21:46,-4.39,-59.59,86.79,63,53,4.99
386,Guanica,PR,2020-01-05 14:23:32,17.97,-66.91,81.0,65,75,9.17
387,Shingu,JP,2020-01-05 14:23:32,33.72,135.99,42.71,69,0,10.31
388,Dingle,PH,2020-01-05 14:23:32,11.0,122.67,73.11,95,47,10.69
389,Ilulissat,GL,2020-01-05 14:23:32,69.22,-51.1,12.2,66,75,12.75
390,Waipawa,NZ,2020-01-05 14:23:33,-39.94,176.59,55.99,77,2,11.99
391,Tuatapere,NZ,2020-01-05 14:23:33,-46.13,167.69,48.0,90,100,15.01
392,Eureka,US,2020-01-05 14:23:33,40.8,-124.16,46.99,75,90,10.29
393,Gananoque,CA,2020-01-05 14:23:33,44.33,-76.16,26.6,62,75,12.75
394,Manggar,ID,2020-01-05 14:23:34,-2.88,108.27,81.99,80,37,19.08
395,Amapa,HN,2020-01-05 14:23:34,15.09,-87.97,70.0,88,90,4.7
396,Manicore,BR,2020-01-05 14:23:34,-5.81,-61.3,78.85,92,100,2.26
397,Qandala,SO,2020-01-05 14:23:34,11.47,49.87,75.13,75,85,3.98
398,Lagoa,PT,2020-01-05 14:23:34,37.14,-8.45,64.99,63,20,14.99
399,Lasa,CY,2020-01-05 14:23:35,34.92,32.53,62.6,59,75,9.17
400,Beira,ES,2020-01-05 14:23:35,43.2,-8.36,59.0,71,0,3.36
401,Mineros,BO,2020-01-05 14:23:35,-17.12,-63.23,87.8,62,75,14.99
402,Melfi,IT,2020-01-05 14:23:35,41.0,15.66,51.8,32,11,24.16
403,Lerwick,GB,2020-01-05 14:23:35,60.15,-1.15,50.0,93,75,27.51
404,Anadyr,RU,2020-01-05 14:23:36,64.73,177.51,-31.0,66,0,8.95
405,Murgab,TM,2020-01-05 14:23:36,37.5,61.97,41.0,86,90,6.93
406,Wajima,JP,2020-01-05 14:23:36,37.4,136.9,42.13,57,100,10.02
407,Nuqui,CO,2020-01-05 14:23:36,5.71,-77.27,64.4,68,90,5.82
408,Ponto Novo,BR,2020-01-05 14:23:36,-10.86,-40.13,80.37,67,99,6.87
409,San Juan,AR,2020-01-05 14:23:37,-31.54,-68.53,89.69,27,0,12.8
410,Sokoni,CD,2020-01-05 14:23:37,-12.89,28.78,75.09,70,100,3.42
411,Kindu,CD,2020-01-05 14:23:37,-2.95,25.92,77.4,93,78,2.57
412,Pontian Kecil,MY,2020-01-05 14:23:37,1.48,103.39,82.4,83,75,6.93
413,Abalak,NE,2020-01-05 14:23:38,15.46,6.28,76.66,13,0,15.5
414,Tsiroanomandidy,MG,2020-01-05 14:23:38,-18.77,46.05,77.07,83,12,1.61
415,Kruisfontein,ZA,2020-01-05 14:23:38,-34.0,24.73,71.04,65,100,17.31
416,Los Alamos,US,2020-01-05 14:23:38,35.88,-106.3,30.2,58,1,5.82
417,Talaya,RU,2020-01-05 14:23:38,55.79,84.89,28.4,86,75,13.42
418,Bonavista,CA,2020-01-05 14:23:39,48.65,-53.11,30.27,88,67,9.01
419,Balakhta,RU,2020-01-05 14:23:39,55.38,91.62,21.65,87,100,4.83
420,Kalmar,SE,2020-01-05 14:23:39,56.66,16.36,35.01,64,74,5.82
421,Novomalorossiyskaya,RU,2020-01-05 14:23:39,45.63,39.89,39.0,60,45,5.99
422,Nago,IT,2020-01-05 14:23:39,45.88,10.89,55.4,50,0,4.7
423,Alakurtti,RU,2020-01-05 14:23:40,66.96,30.34,9.82,91,0,4.65
424,Kavaratti,IN,2020-01-05 14:23:40,10.57,72.64,81.28,61,0,9.42
425,Ignacio Zaragoza,MX,2020-01-05 14:23:40,20.02,-99.32,39.2,64,5,5.82
426,Kidal,ML,2020-01-05 14:23:41,18.44,1.41,73.42,13,0,9.86
427,Ust-Tsilma,RU,2020-01-05 14:23:41,65.44,52.15,13.17,94,0,6.26
428,Ondo,NG,2020-01-05 14:23:41,7.1,4.83,98.15,17,89,3.51
429,Jutai,BR,2020-01-05 14:23:41,-1.71,-47.89,82.31,84,88,3.58
430,Byron Bay,AU,2020-01-05 14:20:10,-28.65,153.62,75.2,88,90,1.7
431,Phan Thiet,VN,2020-01-05 14:23:42,10.93,108.1,68.04,82,99,2.33
432,Suntar,RU,2020-01-05 14:23:42,62.16,117.65,10.45,95,100,5.35
433,Evans,US,2020-01-05 14:23:42,40.38,-104.69,32.0,63,1,11.41
434,Birobidzhan,RU,2020-01-05 14:23:43,48.79,132.93,-2.02,88,0,1.23
435,Coquimbo,CL,2020-01-05 14:23:43,-29.95,-71.34,60.8,87,90,6.93
436,Swellendam,ZA,2020-01-05 14:23:43,-34.02,20.44,73.4,56,100,19.46
437,Barwala,IN,2020-01-05 14:23:43,29.37,75.91,59.11,49,100,7.29
438,Sioux Lookout,CA,2020-01-05 14:23:44,50.1,-91.92,24.8,92,90,11.41
439,Ipixuna,BR,2020-01-05 14:23:44,-1.76,-48.8,82.4,78,75,5.82
440,Nabire,ID,2020-01-05 14:23:44,-3.36,135.5,74.05,94,99,1.68
441,Ketchikan,US,2020-01-05 14:23:44,55.34,-131.65,33.8,86,90,8.05
442,Astaneh-Ye Ashrafiyeh,IR,2020-01-05 14:23:45,37.26,49.94,50.0,81,75,8.59
443,Paragominas,BR,2020-01-05 14:23:45,-3.0,-47.35,87.12,63,53,3.53
444,Durazno,UY,2020-01-05 14:23:45,-33.38,-56.52,84.83,40,5,8.34
445,Glasgow,GB,2020-01-05 14:19:07,55.86,-4.24,50.0,93,90,21.92
446,Imeni Stepana Razina,RU,2020-01-05 14:23:45,54.89,44.3,22.48,96,74,5.26
447,Savinka,RU,2020-01-05 14:23:46,50.08,47.1,29.5,90,61,7.18
448,Ozerki,RU,2020-01-05 14:23:46,53.63,83.71,24.8,73,88,13.42
449,Mankapur,IN,2020-01-05 14:23:46,28.32,79.86,55.58,57,50,8.14
450,Belmonte,PT,2020-01-05 14:23:46,40.36,-7.35,55.0,85,0,4.03
451,Kalevala,FI,2020-01-05 14:23:46,64.12,29.58,16.3,91,0,6.62
452,Pokrovskoye,RU,2020-01-05 14:23:47,47.41,38.9,38.34,96,100,5.12
453,Wynyard,AU,2020-01-05 14:23:47,-40.99,145.73,52.0,69,61,5.01
454,Trabzon,TR,2020-01-05 14:23:47,41.01,39.72,50.0,76,40,2.24
455,Guangyuan,CN,2020-01-05 14:23:47,32.43,105.86,48.99,85,71,5.99
456,Katherine,AU,2020-01-05 14:23:48,-14.47,132.26,82.4,69,75,8.05
457,Parabel,RU,2020-01-05 14:23:48,58.71,81.5,16.83,94,97,7.4
458,Palmer,AU,2020-01-05 14:20:27,-34.85,139.16,62.01,72,100,5.82
459,Montepuez,MZ,2020-01-05 14:23:48,-13.13,39.0,80.58,84,100,0.65
460,Toronto,CA,2020-01-05 14:21:32,43.65,-79.39,35.01,86,75,8.05
461,Zdvinsk,RU,2020-01-05 14:23:49,54.7,78.67,21.85,94,100,11.86
462,Tottori,JP,2020-01-05 14:23:49,35.5,134.23,42.6,66,100,6.26
463,Iranshahr,IR,2020-01-05 14:23:49,27.21,60.69,73.4,43,75,6.93
464,Evensk,RU,2020-01-05 14:23:49,61.92,159.24,0.99,44,44,3.47
465,Nakatunguru,TZ,2020-01-05 14:23:49,-2.12,33.07,80.6,65,20,12.75
466,Sao Sebastiao,BR,2020-01-05 14:23:50,-3.15,-58.36,90.81,48,52,5.57
467,Usogorsk,RU,2020-01-05 14:23:50,63.43,48.71,14.2,97,97,4.74
468,Isiro,CD,2020-01-05 14:23:51,2.77,27.62,88.77,32,73,2.93
469,Dinagat,PH,2020-01-05 14:23:51,9.96,125.59,81.16,78,33,15.28
470,Buluang,PH,2020-01-05 14:23:51,10.47,123.98,80.6,83,75,9.17
471,Chicama,PE,2020-01-05 14:23:51,-7.84,-79.15,71.6,94,75,10.29
472,Mandera,ET,2020-01-05 14:23:51,3.94,41.86,95.41,26,0,2.46
473,Dalby,AU,2020-01-05 14:23:52,-27.18,151.26,77.0,78,1,14.99
474,Morondava,MG,2020-01-05 14:23:52,-20.3,44.28,85.8,68,2,7.56
475,Peniche,PT,2020-01-05 14:21:34,39.36,-9.38,61.0,76,0,8.05
476,Sept-Iles,CA,2020-01-05 14:20:09,50.2,-66.38,18.0,66,75,12.75
477,Pisco,PE,2020-01-05 14:23:53,-13.71,-76.2,73.0,30,40,4.7
478,Colac,AU,2020-01-05 14:23:53,-38.34,143.59,57.0,89,100,4.0
479,Bamiantong,CN,2020-01-05 14:23:53,44.93,130.53,4.64,87,0,3.85
480,Filadelfia,PY,2020-01-05 14:23:54,-22.35,-60.04,95.56,17,0,6.85
481,Luanda,AO,2020-01-05 14:23:54,-8.83,13.24,87.8,66,40,17.22
482,Mehamn,NO,2020-01-05 14:23:54,71.03,27.85,23.31,87,100,7.23
483,Medea,DZ,2020-01-05 14:23:54,36.27,2.77,62.6,51,20,6.93
484,Lesnoy,RU,2020-01-05 14:23:55,59.78,52.13,22.6,95,91,6.42
485,Moron,HT,2020-01-05 14:23:55,18.56,-74.26,81.27,71,0,19.42
486,Yermakovskoye,RU,2020-01-05 14:23:55,53.28,92.4,16.47,81,100,4.74
487,Qasigiannguit,GL,2020-01-05 14:23:55,68.82,-51.19,12.2,66,75,12.75
488,Adrar,DZ,2020-01-05 14:23:56,27.87,-0.29,62.6,20,0,10.29
489,Brewster,US,2020-01-05 14:19:49,41.76,-70.08,37.99,80,90,33.8
490,Englewood,US,2020-01-05 14:20:40,39.65,-104.99,33.01,63,20,8.05
491,Seoul,KR,2020-01-05 14:20:43,37.57,126.98,32.0,68,20,2.13
492,Oriximina,BR,2020-01-05 14:23:57,-1.77,-55.87,86.92,60,60,6.96
493,Zhigansk,RU,2020-01-05 14:23:57,66.77,123.37,-13.79,95,100,11.99
494,Pankrushikha,RU,2020-01-05 14:23:57,53.83,80.35,20.26,94,100,12.35
495,Castel Volturno,IT,2020-01-05 14:23:58,41.03,13.94,57.2,30,20,19.46
496,Nadezhda,UA,2020-01-05 14:23:58,46.23,29.65,36.39,67,100,14.65
497,Kodinar,IN,2020-01-05 14:23:58,20.79,70.7,67.19,40,0,7.56
498,Burns Lake,CA,2020-01-05 14:23:58,54.23,-125.76,23.32,87,98,6.46
499,Marawi,PH,2020-01-05 14:23:59,8.0,124.29,78.01,84,0,1.99
500,Bani,YE,2020-01-05 14:23:59,16.02,42.93,80.46,72,43,10.2
501,Tahe,CN,2020-01-05 14:23:59,52.34,124.71,-2.52,97,9,0.43
502,Lieksa,FI,2020-01-05 14:23:59,63.32,30.02,18.61,88,0,5.19
503,Dwarka,IN,2020-01-05 14:24:00,28.58,77.04,66.0,63,75,5.82
504,Yar-Sale,RU,2020-01-05 14:24:00,66.83,70.83,18.93,83,3,18.72
505,Balkanabat,TM,2020-01-05 14:24:00,39.51,54.36,36.41,57,33,6.08
506,Ancud,CL,2020-01-05 14:24:00,-41.87,-73.83,57.2,82,75,4.7
507,Anshun,CN,2020-01-05 14:24:01,26.25,105.93,56.17,95,99,8.97
508,Tambun,ID,2020-01-05 14:24:01,-6.26,107.07,82.0,94,40,4.7
509,Dubreka,GN,2020-01-05 14:24:01,9.79,-13.52,91.78,22,50,7.74
510,Kutum,SD,2020-01-05 14:24:01,14.2,24.66,74.01,21,75,10.69
511,Daoukro,CI,2020-01-05 14:24:01,7.06,-3.97,98.49,13,0,2.13
512,Oranjemund,ZA,2020-01-05 14:24:02,-28.55,16.43,71.49,65,0,17.52
513,Dharchula,IN,2020-01-05 14:24:02,29.85,80.53,23.14,36,7,9.93
514,Hamilton,CA,2020-01-05 14:19:23,43.26,-79.87,35.01,86,75,4.7
515,Brokopondo,SR,2020-01-05 14:24:02,5.06,-54.98,82.4,69,40,8.05
516,Kenora,CA,2020-01-05 14:24:03,49.76,-94.48,26.6,92,90,8.05
517,Kamina,CD,2020-01-05 14:24:03,-8.74,25.0,74.46,88,100,2.98
518,Ulaangom,MN,2020-01-05 14:24:03,49.98,92.07,-12.46,91,18,2.24
519,Miraflores,PE,2020-01-05 14:24:03,-16.39,-71.52,66.2,32,100,6.93
520,Eganville,CA,2020-01-05 14:24:03,45.54,-77.1,19.0,78,90,8.05
521,Cayenne,GF,2020-01-05 14:24:04,4.94,-52.33,77.0,94,0,4.7
522,Ushtobe,KZ,2020-01-05 14:24:04,45.25,77.98,22.39,71,0,3.42
523,Camabatela,AO,2020-01-05 14:24:04,-8.19,15.37,72.59,86,100,2.89
524,Ecoporanga,BR,2020-01-05 14:24:04,-18.37,-40.83,79.27,78,96,9.71
525,Aketi,CD,2020-01-05 14:24:05,2.74,23.78,88.83,35,55,2.62
526,Shelburne,CA,2020-01-05 14:24:05,44.08,-80.2,30.0,79,90,9.35
527,Mago,RU,2020-01-05 14:24:05,53.27,140.15,3.06,93,99,5.95
528,Caravelas,BR,2020-01-05 14:24:06,-17.73,-39.27,87.78,57,92,12.57
529,Brodokalmak,RU,2020-01-05 14:24:06,55.57,62.07,19.4,92,75,6.13
530,Michigan City,US,2020-01-05 14:21:27,41.71,-86.9,28.99,100,75,9.17
531,Kerchevskiy,RU,2020-01-05 14:24:06,59.95,56.29,23.56,95,99,7.47
532,Padang,ID,2020-01-05 14:24:06,-0.92,100.36,69.08,90,99,5.21
533,Saint-Pierre,FR,2020-01-05 14:24:07,48.95,4.24,48.2,65,20,2.24
534,Nurota,UZ,2020-01-05 14:24:07,40.56,65.69,39.2,86,99,4.7
535,Tiznit,MA,2020-01-05 14:24:07,29.7,-9.73,60.42,34,0,6.44
536,Algiers,US,2020-01-05 14:24:08,29.94,-90.04,52.0,57,1,3.71
537,Port Augusta,AU,2020-01-05 14:24:08,-32.49,137.76,54.0,96,100,6.46
538,Ilhabela,BR,2020-01-05 14:24:08,-23.78,-45.36,76.24,86,38,12.12
539,Kiunga,PG,2020-01-05 14:24:09,-6.12,141.3,74.61,99,100,4.94
540,Talara,PE,2020-01-05 14:24:09,-4.58,-81.27,62.6,100,82,16.11
541,Wexford,US,2020-01-05 14:24:09,40.63,-80.06,30.99,74,90,9.17
542,Boende,CD,2020-01-05 14:24:09,-0.28,20.88,87.35,39,8,2.86
543,La Rioja,AR,2020-01-05 14:24:09,-29.41,-66.86,81.75,35,0,7.85
544,Murdochville,CA,2020-01-05 14:24:10,48.96,-65.49,17.38,91,100,7.65
545,Caucaia,BR,2020-01-05 14:24:10,-3.73,-38.66,86.0,66,75,14.99
546,Moindou,NC,2020-01-05 14:24:10,-21.69,165.68,73.4,73,75,4.7
547,Cabra,ES,2020-01-05 14:24:10,37.47,-4.43,57.2,62,0,6.93
548,Dickinson,US,2020-01-05 14:24:08,46.88,-102.79,28.99,79,1,21.92
549,Hualmay,PE,2020-01-05 14:24:11,-11.1,-77.61,78.15,60,58,7.61
550,Phangnga,TH,2020-01-05 14:24:11,8.45,98.53,78.8,78,20,2.24
551,Bonthe,SL,2020-01-05 14:24:11,7.53,-12.5,85.95,48,0,12.41
552,Ishigaki,JP,2020-01-05 14:24:11,24.34,124.16,71.28,77,9,17.76
553,Tela,HN,2020-01-05 14:24:12,15.78,-87.45,73.4,88,90,4.7
554,Inirida,CO,2020-01-05 14:24:12,3.87,-67.92,85.32,56,82,4.76
555,Zhanakorgan,KZ,2020-01-05 14:24:12,43.91,67.25,33.21,90,100,5.17
556,Sola,TZ,2020-01-05 14:24:12,-3.17,33.8,74.62,70,91,10.18
557,Chivilcoy,AR,2020-01-05 14:24:12,-34.9,-60.02,80.01,57,95,8.01
558,Gayeri,BF,2020-01-05 14:24:13,12.65,0.49,86.07,14,0,8.72
559,Dekar,BW,2020-01-05 14:24:13,-21.53,21.93,91.74,27,89,6.8
560,Portland,US,2020-01-05 14:22:39,43.66,-70.25,33.01,86,90,8.05
561,Quatre Cocos,MU,2020-01-05 14:24:13,-20.21,57.76,77.0,94,75,9.17
